Employee ID,Joining Date,Salary,Total Customers Handled,Overall Sentiment Score,Feedback ID,Customer ID,Feedback Date,Feedback Text,Sentiment Score,Rating,Improvement Areas
131,2023-02-06,57676,299,0.24,F131001,C2625,2023-04-29,"Excellent service, highly recommend!",0.01,3,Behavior
131,2023-02-06,57676,299,0.24,F131002,C40815,2024-06-24,"Satisfied with the service, but there’s room for improvement in tone.",0.21,3,Language
131,2023-02-06,57676,299,0.24,F131003,C64302,2023-09-03,"Had a great experience, but communication could be better.",0.75,3,None
131,2023-02-06,57676,299,0.24,F131004,C28540,2023-04-15,"Had a great experience, but communication could be better.",0.72,5,None
131,2023-02-06,57676,299,0.24,F131005,C83275,2023-03-22,It took too long to resolve the issue.,-0.6,4,Patience
131,2023-02-06,57676,299,0.24,F131006,C69560,2024-09-21,Employee was very helpful and resolved the issue in no time.,0.35,4,Politeness
132,2022-10-07,58414,155,0.32,F132001,C88812,2024-01-14,"Excellent service, highly recommend!",0.43,1,Politeness
132,2022-10-07,58414,155,0.32,F132002,C72762,2024-04-22,"The service was good, but the employee could improve voice modulation.",0.67,1,None
132,2022-10-07,58414,155,0.32,F132003,C75027,2024-06-28,"Satisfied with the service, but there’s room for improvement in tone.",0.43,3,Politeness
132,2022-10-07,58414,155,0.32,F132004,C84333,2024-01-27,"Satisfied with the service, but there’s room for improvement in tone.",-0.08,4,Politeness
132,2022-10-07,58414,155,0.32,F132005,C87178,2023-02-09,Employee was very helpful and resolved the issue in no time.,0.48,4,Patience
132,2022-10-07,58414,155,0.32,F132006,C29765,2022-12-04,"Satisfied with the service, but there’s room for improvement in tone.",0.2,4,Politeness
132,2022-10-07,58414,155,0.32,F132007,C9342,2024-07-08,"Communication was unclear, but the problem was solved eventually.",0.1,2,Time Management
133,2020-08-16,46548,464,0.4,F133001,C61075,2023-12-25,"The service was good, but the employee could improve voice modulation.",0.79,2,None
133,2020-08-16,46548,464,0.4,F133002,C55619,2021-07-21,The employee needs to be more polite and resolve issues faster.,0.07,1,Language
133,2020-08-16,46548,464,0.4,F133003,C57575,2021-09-20,"Excellent service, highly recommend!",0.39,1,Listening Skills
133,2020-08-16,46548,464,0.4,F133004,C65885,2022-07-13,"Excellent service, highly recommend!",0.33,5,Problem Solving
134,2024-06-05,50983,112,-0.16,F134001,C60263,2024-06-29,Employee was very helpful and resolved the issue in no time.,-0.0,3,Politeness
134,2024-06-05,50983,112,-0.16,F134002,C69896,2024-08-30,"Communication was unclear, but the problem was solved eventually.",0.01,3,Time Management
134,2024-06-05,50983,112,-0.16,F134003,C84565,2024-08-04,Employee was very helpful and resolved the issue in no time.,0.04,5,Time Management
134,2024-06-05,50983,112,-0.16,F134004,C54978,2024-06-07,It took too long to resolve the issue.,-0.91,1,Politeness
134,2024-06-05,50983,112,-0.16,F134005,C44676,2024-09-12,It took too long to resolve the issue.,-0.53,5,Technical Knowledge
134,2024-06-05,50983,112,-0.16,F134006,C71043,2024-07-18,"Excellent service, highly recommend!",0.21,5,Time Management
134,2024-06-05,50983,112,-0.16,F134007,C91132,2024-09-08,Employee was very helpful and resolved the issue in no time.,0.42,3,Behavior
134,2024-06-05,50983,112,-0.16,F134008,C24129,2024-06-19,"Communication was unclear, but the problem was solved eventually.",0.11,4,None
134,2024-06-05,50983,112,-0.16,F134009,C36027,2024-06-06,It took too long to resolve the issue.,-0.76,5,None
135,2023-09-11,55143,257,-0.06,F135001,C36710,2024-03-20,"The service was good, but the employee could improve voice modulation.",0.7,1,None
135,2023-09-11,55143,257,-0.06,F135002,C67252,2024-01-21,"Employee was rude, and the issue took too long to resolve.",-0.92,4,Language
135,2023-09-11,55143,257,-0.06,F135003,C73466,2023-11-25,It took too long to resolve the issue.,-0.79,2,Technical Knowledge
135,2023-09-11,55143,257,-0.06,F135004,C58058,2023-11-24,"Excellent service, highly recommend!",0.44,1,Language
135,2023-09-11,55143,257,-0.06,F135005,C65570,2024-06-04,"Satisfied with the service, but there’s room for improvement in tone.",-0.01,2,Language
135,2023-09-11,55143,257,-0.06,F135006,C63846,2024-04-04,"Communication was unclear, but the problem was solved eventually.",0.34,1,Problem Solving
135,2023-09-11,55143,257,-0.06,F135007,C86329,2023-11-19,"Employee was rude, and the issue took too long to resolve.",-0.64,2,None
135,2023-09-11,55143,257,-0.06,F135008,C81497,2023-10-10,"Communication was unclear, but the problem was solved eventually.",0.29,1,Politeness
135,2023-09-11,55143,257,-0.06,F135009,C10366,2023-09-15,"Satisfied with the service, but there’s room for improvement in tone.",0.05,4,None
136,2023-03-09,56424,419,0.41,F136001,C11129,2024-08-03,"Great service, solved my issue quickly!",0.46,2,Listening Skills
136,2023-03-09,56424,419,0.41,F136002,C85561,2023-06-04,"Great service, solved my issue quickly!",-0.05,3,None
136,2023-03-09,56424,419,0.41,F136003,C59286,2024-06-28,"The service was good, but the employee could improve voice modulation.",0.69,3,None
136,2023-03-09,56424,419,0.41,F136004,C38754,2024-01-26,"The service was good, but the employee could improve voice modulation.",0.59,4,None
136,2023-03-09,56424,419,0.41,F136005,C5247,2023-07-30,"Great service, solved my issue quickly!",0.25,2,Listening Skills
136,2023-03-09,56424,419,0.41,F136006,C93251,2023-05-20,Employee was very helpful and resolved the issue in no time.,0.27,5,Technical Knowledge
136,2023-03-09,56424,419,0.41,F136007,C35859,2024-06-09,"The service was good, but the employee could improve voice modulation.",0.65,4,None
137,2020-02-05,50305,220,0.36,F137001,C45700,2024-01-05,"Communication was unclear, but the problem was solved eventually.",0.19,5,Empathy
137,2020-02-05,50305,220,0.36,F137002,C56601,2023-12-01,"The service was good, but the employee could improve voice modulation.",0.99,5,None
137,2020-02-05,50305,220,0.36,F137003,C82592,2024-02-17,"Great service, solved my issue quickly!",0.17,2,Empathy
137,2020-02-05,50305,220,0.36,F137004,C79390,2022-11-29,"Excellent service, highly recommend!",0.47,2,Problem Solving
137,2020-02-05,50305,220,0.36,F137005,C44906,2022-01-31,"Communication was unclear, but the problem was solved eventually.",0.01,5,Listening Skills
137,2020-02-05,50305,220,0.36,F137006,C47494,2020-08-01,"The service was good, but the employee could improve voice modulation.",0.73,1,None
137,2020-02-05,50305,220,0.36,F137007,C46309,2024-09-15,"Satisfied with the service, but there’s room for improvement in tone.",0.49,5,Clarity of Explanation
137,2020-02-05,50305,220,0.36,F137008,C78744,2022-08-25,"Excellent service, highly recommend!",0.23,2,Patience
137,2020-02-05,50305,220,0.36,F137009,C41949,2020-10-22,Employee was very helpful and resolved the issue in no time.,-0.05,3,Clarity of Explanation
138,2019-11-30,53504,378,-0.17,F138001,C34619,2024-03-03,Employee was very helpful and resolved the issue in no time.,0.1,3,Behavior
138,2019-11-30,53504,378,-0.17,F138002,C21294,2024-09-15,"Employee was rude, and the issue took too long to resolve.",-0.92,2,Time Management
138,2019-11-30,53504,378,-0.17,F138003,C45064,2021-10-31,"Communication was unclear, but the problem was solved eventually.",0.25,5,Behavior
138,2019-11-30,53504,378,-0.17,F138004,C11554,2020-11-12,"Employee was rude, and the issue took too long to resolve.",-0.71,3,Listening Skills
138,2019-11-30,53504,378,-0.17,F138005,C18650,2023-12-16,"Communication was unclear, but the problem was solved eventually.",0.17,1,Clarity of Explanation
138,2019-11-30,53504,378,-0.17,F138006,C17475,2024-08-04,"Satisfied with the service, but there’s room for improvement in tone.",0.09,3,Politeness
139,2022-09-23,54514,125,0.5,F139001,C5633,2023-10-31,Employee was very helpful and resolved the issue in no time.,0.2,5,None
139,2022-09-23,54514,125,0.5,F139002,C51479,2024-09-15,"The service was good, but the employee could improve voice modulation.",0.65,5,None
139,2022-09-23,54514,125,0.5,F139003,C7271,2022-12-22,"The service was good, but the employee could improve voice modulation.",0.95,3,None
139,2022-09-23,54514,125,0.5,F139004,C98538,2024-04-22,Employee was very helpful and resolved the issue in no time.,0.46,2,Behavior
139,2022-09-23,54514,125,0.5,F139005,C61789,2024-09-23,"Excellent service, highly recommend!",0.19,5,Language
139,2022-09-23,54514,125,0.5,F139006,C13303,2023-11-13,"Had a great experience, but communication could be better.",0.55,5,None
140,2022-02-20,56072,464,0.31,F140001,C66472,2024-03-07,"Communication was unclear, but the problem was solved eventually.",0.25,1,Voice Modulation
140,2022-02-20,56072,464,0.31,F140002,C91399,2023-06-22,The employee needs to be more polite and resolve issues faster.,0.35,3,Listening Skills
140,2022-02-20,56072,464,0.31,F140003,C54841,2022-09-17,"Excellent service, highly recommend!",0.47,3,None
140,2022-02-20,56072,464,0.31,F140004,C97351,2022-07-16,It took too long to resolve the issue.,-0.78,2,Language
140,2022-02-20,56072,464,0.31,F140005,C63945,2023-09-04,"The service was good, but the employee could improve voice modulation.",0.73,4,None
140,2022-02-20,56072,464,0.31,F140006,C40935,2024-02-22,"Had a great experience, but communication could be better.",0.94,3,None
140,2022-02-20,56072,464,0.31,F140007,C5544,2024-03-10,"Communication was unclear, but the problem was solved eventually.",0.22,3,Voice Modulation
141,2024-08-23,46402,242,0.03,F141001,C69432,2024-09-09,It took too long to resolve the issue.,-0.51,1,Communication Skills
141,2024-08-23,46402,242,0.03,F141002,C7336,2024-08-27,"Excellent service, highly recommend!",0.48,2,Technical Knowledge
141,2024-08-23,46402,242,0.03,F141003,C34237,2024-09-28,"Satisfied with the service, but there’s room for improvement in tone.",0.27,5,Patience
141,2024-08-23,46402,242,0.03,F141004,C75228,2024-09-21,The employee needs to be more polite and resolve issues faster.,0.49,3,Listening Skills
141,2024-08-23,46402,242,0.03,F141005,C92983,2024-09-12,It took too long to resolve the issue.,-0.61,5,Patience
141,2024-08-23,46402,242,0.03,F141006,C94665,2024-09-21,"Communication was unclear, but the problem was solved eventually.",0.4,2,Behavior
141,2024-08-23,46402,242,0.03,F141007,C66816,2024-09-15,Employee was very helpful and resolved the issue in no time.,0.24,4,Language
141,2024-08-23,46402,242,0.03,F141008,C71690,2024-09-15,It took too long to resolve the issue.,-0.54,4,Language
142,2019-12-09,49657,284,0.24,F142001,C62814,2022-11-23,The employee needs to be more polite and resolve issues faster.,0.43,4,Politeness
142,2019-12-09,49657,284,0.24,F142002,C86579,2020-02-02,Employee was very helpful and resolved the issue in no time.,0.46,1,Patience
142,2019-12-09,49657,284,0.24,F142003,C9451,2023-02-05,"Had a great experience, but communication could be better.",0.54,2,None
142,2019-12-09,49657,284,0.24,F142004,C1213,2023-04-30,Employee was very helpful and resolved the issue in no time.,-0.07,5,Technical Knowledge
142,2019-12-09,49657,284,0.24,F142005,C19586,2024-06-14,"Great service, solved my issue quickly!",0.09,4,Politeness
142,2019-12-09,49657,284,0.24,F142006,C26521,2020-05-22,"Employee was rude, and the issue took too long to resolve.",-0.67,1,Patience
142,2019-12-09,49657,284,0.24,F142007,C31124,2022-03-09,"Great service, solved my issue quickly!",0.3,3,None
142,2019-12-09,49657,284,0.24,F142008,C46627,2022-08-27,"Satisfied with the service, but there’s room for improvement in tone.",0.39,3,Empathy
142,2019-12-09,49657,284,0.24,F142009,C50803,2020-10-12,"The service was good, but the employee could improve voice modulation.",0.73,2,None
143,2022-10-26,50702,258,0.02,F143001,C61522,2024-06-08,Employee was very helpful and resolved the issue in no time.,0.39,3,None
143,2022-10-26,50702,258,0.02,F143002,C13409,2023-07-16,"Great service, solved my issue quickly!",0.05,2,Voice Modulation
143,2022-10-26,50702,258,0.02,F143003,C79888,2023-08-09,"Excellent service, highly recommend!",0.31,1,Behavior
143,2022-10-26,50702,258,0.02,F143004,C93193,2023-01-27,"Communication was unclear, but the problem was solved eventually.",0.01,1,None
143,2022-10-26,50702,258,0.02,F143005,C11531,2023-07-13,It took too long to resolve the issue.,-0.67,4,Politeness
144,2023-08-15,57611,240,0.36,F144001,C61461,2024-04-05,"The service was good, but the employee could improve voice modulation.",0.69,5,None
144,2023-08-15,57611,240,0.36,F144002,C46492,2023-10-05,"The service was good, but the employee could improve voice modulation.",0.53,3,None
144,2023-08-15,57611,240,0.36,F144003,C49825,2023-10-22,"The service was good, but the employee could improve voice modulation.",0.59,3,None
144,2023-08-15,57611,240,0.36,F144004,C48248,2023-10-19,"Great service, solved my issue quickly!",-0.08,5,Technical Knowledge
144,2023-08-15,57611,240,0.36,F144005,C34357,2024-03-02,Employee was very helpful and resolved the issue in no time.,0.07,5,Empathy
145,2021-09-19,55186,182,0.28,F145001,C84455,2024-08-30,"Had a great experience, but communication could be better.",0.92,3,None
145,2021-09-19,55186,182,0.28,F145002,C85339,2021-10-30,"Satisfied with the service, but there’s room for improvement in tone.",0.09,5,Communication Skills
145,2021-09-19,55186,182,0.28,F145003,C43774,2023-01-20,"Excellent service, highly recommend!",0.05,2,Politeness
145,2021-09-19,55186,182,0.28,F145004,C73458,2023-11-30,"Great service, solved my issue quickly!",0.24,3,Problem Solving
145,2021-09-19,55186,182,0.28,F145005,C51714,2024-01-30,"Great service, solved my issue quickly!",0.04,5,Voice Modulation
145,2021-09-19,55186,182,0.28,F145006,C54050,2022-03-08,"Great service, solved my issue quickly!",0.31,3,Patience
146,2019-10-13,48119,351,0.14,F146001,C3094,2021-05-28,The employee needs to be more polite and resolve issues faster.,0.47,2,Politeness
146,2019-10-13,48119,351,0.14,F146002,C23720,2021-01-15,"Employee was rude, and the issue took too long to resolve.",-0.92,3,Problem Solving
146,2019-10-13,48119,351,0.14,F146003,C37398,2019-11-20,"Excellent service, highly recommend!",0.1,3,Technical Knowledge
146,2019-10-13,48119,351,0.14,F146004,C43073,2021-08-28,"The service was good, but the employee could improve voice modulation.",0.93,2,None
146,2019-10-13,48119,351,0.14,F146005,C60034,2020-07-01,"Had a great experience, but communication could be better.",0.52,1,None
146,2019-10-13,48119,351,0.14,F146006,C79733,2022-12-15,The employee needs to be more polite and resolve issues faster.,0.06,1,Problem Solving
146,2019-10-13,48119,351,0.14,F146007,C81513,2022-04-16,"Communication was unclear, but the problem was solved eventually.",-0.05,3,Clarity of Explanation
146,2019-10-13,48119,351,0.14,F146008,C98768,2021-03-29,Employee was very helpful and resolved the issue in no time.,-0.01,2,Communication Skills
147,2021-06-03,52529,354,0.09,F147001,C65103,2021-06-10,"Had a great experience, but communication could be better.",0.95,2,None
147,2021-06-03,52529,354,0.09,F147002,C7418,2022-01-30,"Excellent service, highly recommend!",0.22,5,Technical Knowledge
147,2021-06-03,52529,354,0.09,F147003,C48506,2021-11-30,It took too long to resolve the issue.,-0.63,3,Clarity of Explanation
147,2021-06-03,52529,354,0.09,F147004,C89752,2024-03-20,"Communication was unclear, but the problem was solved eventually.",0.09,1,Communication Skills
147,2021-06-03,52529,354,0.09,F147005,C5212,2024-01-21,"Great service, solved my issue quickly!",0.21,3,Communication Skills
147,2021-06-03,52529,354,0.09,F147006,C6341,2023-05-23,"Satisfied with the service, but there’s room for improvement in tone.",0.05,4,Behavior
147,2021-06-03,52529,354,0.09,F147007,C62552,2021-11-12,Employee was very helpful and resolved the issue in no time.,-0.02,1,Behavior
147,2021-06-03,52529,354,0.09,F147008,C71421,2021-08-08,"Had a great experience, but communication could be better.",0.63,4,None
147,2021-06-03,52529,354,0.09,F147009,C40475,2023-06-29,"Employee was rude, and the issue took too long to resolve.",-0.7,3,Communication Skills
148,2023-12-25,50294,395,0.3,F148001,C88768,2024-06-02,Employee was very helpful and resolved the issue in no time.,0.08,3,None
148,2023-12-25,50294,395,0.3,F148002,C93303,2024-06-22,"Satisfied with the service, but there’s room for improvement in tone.",0.49,5,Listening Skills
148,2023-12-25,50294,395,0.3,F148003,C52397,2024-05-27,"Great service, solved my issue quickly!",0.32,5,Voice Modulation
149,2024-07-14,48587,462,0.31,F149001,C85686,2024-09-06,Employee was very helpful and resolved the issue in no time.,0.4,1,None
149,2024-07-14,48587,462,0.31,F149002,C95398,2024-08-02,Employee was very helpful and resolved the issue in no time.,0.01,3,Patience
149,2024-07-14,48587,462,0.31,F149003,C23093,2024-08-09,"Communication was unclear, but the problem was solved eventually.",0.21,2,Clarity of Explanation
149,2024-07-14,48587,462,0.31,F149004,C95684,2024-08-26,"Great service, solved my issue quickly!",-0.04,3,Communication Skills
149,2024-07-14,48587,462,0.31,F149005,C65404,2024-07-22,"Satisfied with the service, but there’s room for improvement in tone.",0.03,5,Language
149,2024-07-14,48587,462,0.31,F149006,C83606,2024-08-11,"The service was good, but the employee could improve voice modulation.",0.91,1,None
149,2024-07-14,48587,462,0.31,F149007,C2178,2024-09-16,"Had a great experience, but communication could be better.",0.64,1,None
150,2024-04-20,56902,416,-0.16,F150001,C25793,2024-06-14,"Communication was unclear, but the problem was solved eventually.",0.19,4,Voice Modulation
150,2024-04-20,56902,416,-0.16,F150002,C8846,2024-05-24,The employee needs to be more polite and resolve issues faster.,0.18,2,None
150,2024-04-20,56902,416,-0.16,F150003,C9001,2024-07-10,It took too long to resolve the issue.,-0.75,2,Empathy
150,2024-04-20,56902,416,-0.16,F150004,C14016,2024-05-31,It took too long to resolve the issue.,-0.59,4,Behavior
150,2024-04-20,56902,416,-0.16,F150005,C88471,2024-08-18,The employee needs to be more polite and resolve issues faster.,0.16,3,Language
151,2024-09-06,51289,184,0.21,F151001,C5806,2024-09-22,"Satisfied with the service, but there’s room for improvement in tone.",0.35,5,Listening Skills
151,2024-09-06,51289,184,0.21,F151002,C44131,2024-09-10,Employee was very helpful and resolved the issue in no time.,-0.07,3,Communication Skills
151,2024-09-06,51289,184,0.21,F151003,C98573,2024-09-11,Employee was very helpful and resolved the issue in no time.,0.42,5,Empathy
151,2024-09-06,51289,184,0.21,F151004,C47913,2024-09-28,"Great service, solved my issue quickly!",0.14,3,Problem Solving
152,2020-03-01,45239,131,0.27,F152001,C13458,2020-03-15,"Communication was unclear, but the problem was solved eventually.",0.25,4,Empathy
152,2020-03-01,45239,131,0.27,F152002,C10324,2024-06-23,"Had a great experience, but communication could be better.",0.89,1,None
152,2020-03-01,45239,131,0.27,F152003,C93650,2023-01-14,Employee was very helpful and resolved the issue in no time.,0.46,4,Clarity of Explanation
152,2020-03-01,45239,131,0.27,F152004,C6553,2023-12-10,It took too long to resolve the issue.,-0.51,1,Listening Skills
152,2020-03-01,45239,131,0.27,F152005,C70137,2023-08-20,"Satisfied with the service, but there’s room for improvement in tone.",0.27,3,Communication Skills
153,2023-04-20,45030,432,0.1,F153001,C3698,2024-08-04,"Had a great experience, but communication could be better.",0.57,2,None
153,2023-04-20,45030,432,0.1,F153002,C41463,2024-07-18,It took too long to resolve the issue.,-0.92,4,Time Management
153,2023-04-20,45030,432,0.1,F153003,C96259,2023-05-15,"Communication was unclear, but the problem was solved eventually.",0.42,3,Voice Modulation
153,2023-04-20,45030,432,0.1,F153004,C49943,2024-05-30,"Great service, solved my issue quickly!",0.37,4,Clarity of Explanation
153,2023-04-20,45030,432,0.1,F153005,C42767,2023-09-04,"Satisfied with the service, but there’s room for improvement in tone.",0.08,2,None
154,2024-08-29,48701,207,0.02,F154001,C19941,2024-09-15,Employee was very helpful and resolved the issue in no time.,0.21,5,None
154,2024-08-29,48701,207,0.02,F154002,C98132,2024-09-14,"Had a great experience, but communication could be better.",0.87,3,None
154,2024-08-29,48701,207,0.02,F154003,C92448,2024-09-23,It took too long to resolve the issue.,-0.81,3,Listening Skills
154,2024-08-29,48701,207,0.02,F154004,C52471,2024-09-13,"Great service, solved my issue quickly!",0.34,2,Time Management
154,2024-08-29,48701,207,0.02,F154005,C89671,2024-08-30,"Excellent service, highly recommend!",0.34,4,Clarity of Explanation
154,2024-08-29,48701,207,0.02,F154006,C1222,2024-09-18,It took too long to resolve the issue.,-0.85,3,Empathy
155,2020-05-13,49796,389,0.24,F155001,C30690,2021-08-19,"Excellent service, highly recommend!",0.21,4,Listening Skills
155,2020-05-13,49796,389,0.24,F155002,C58151,2021-05-19,"Satisfied with the service, but there’s room for improvement in tone.",0.42,2,Problem Solving
155,2020-05-13,49796,389,0.24,F155003,C78086,2022-03-14,"Excellent service, highly recommend!",0.24,4,Technical Knowledge
155,2020-05-13,49796,389,0.24,F155004,C72298,2024-03-08,"Communication was unclear, but the problem was solved eventually.",0.1,5,Technical Knowledge
156,2022-03-18,45747,405,0.17,F156001,C92910,2024-04-06,"Satisfied with the service, but there’s room for improvement in tone.",0.33,2,Voice Modulation
156,2022-03-18,45747,405,0.17,F156002,C95330,2024-09-01,The employee needs to be more polite and resolve issues faster.,0.34,1,Politeness
156,2022-03-18,45747,405,0.17,F156003,C613,2023-09-02,"Satisfied with the service, but there’s room for improvement in tone.",0.2,3,Language
156,2022-03-18,45747,405,0.17,F156004,C69620,2024-08-21,"Satisfied with the service, but there’s room for improvement in tone.",-0.08,5,Language
156,2022-03-18,45747,405,0.17,F156005,C628,2023-01-25,"Satisfied with the service, but there’s room for improvement in tone.",0.07,1,Listening Skills
157,2023-07-16,54093,133,0.4,F157001,C67917,2023-07-24,"Excellent service, highly recommend!",0.11,2,Technical Knowledge
157,2023-07-16,54093,133,0.4,F157002,C55560,2023-11-19,"Had a great experience, but communication could be better.",0.78,1,None
157,2023-07-16,54093,133,0.4,F157003,C12266,2023-10-15,"Great service, solved my issue quickly!",0.41,5,Time Management
157,2023-07-16,54093,133,0.4,F157004,C55168,2023-11-08,"Had a great experience, but communication could be better.",0.71,5,None
157,2023-07-16,54093,133,0.4,F157005,C82092,2023-12-22,"Satisfied with the service, but there’s room for improvement in tone.",-0.06,5,Technical Knowledge
157,2023-07-16,54093,133,0.4,F157006,C72335,2024-02-01,"Satisfied with the service, but there’s room for improvement in tone.",0.44,1,Politeness
158,2022-01-19,52851,500,0.07,F158001,C20290,2022-05-08,"Had a great experience, but communication could be better.",0.83,5,None
158,2022-01-19,52851,500,0.07,F158002,C22953,2022-05-08,Employee was very helpful and resolved the issue in no time.,0.07,5,Clarity of Explanation
158,2022-01-19,52851,500,0.07,F158003,C35104,2024-02-04,"Communication was unclear, but the problem was solved eventually.",0.16,3,Politeness
158,2022-01-19,52851,500,0.07,F158004,C961,2022-02-02,It took too long to resolve the issue.,-0.78,3,Technical Knowledge
159,2021-11-11,45731,129,0.13,F159001,C81163,2023-11-22,"Satisfied with the service, but there’s room for improvement in tone.",0.28,3,None
159,2021-11-11,45731,129,0.13,F159002,C91785,2022-03-03,"Had a great experience, but communication could be better.",0.51,3,None
159,2021-11-11,45731,129,0.13,F159003,C47044,2023-03-12,It took too long to resolve the issue.,-0.85,5,Listening Skills
159,2021-11-11,45731,129,0.13,F159004,C58174,2024-09-25,"Satisfied with the service, but there’s room for improvement in tone.",0.01,2,Empathy
159,2021-11-11,45731,129,0.13,F159005,C31730,2023-09-27,It took too long to resolve the issue.,-0.94,4,Empathy
159,2021-11-11,45731,129,0.13,F159006,C60715,2023-03-20,"The service was good, but the employee could improve voice modulation.",0.91,1,None
159,2021-11-11,45731,129,0.13,F159007,C6352,2022-01-21,"Had a great experience, but communication could be better.",0.88,3,None
159,2021-11-11,45731,129,0.13,F159008,C19262,2022-11-19,"Communication was unclear, but the problem was solved eventually.",0.33,2,Listening Skills
159,2021-11-11,45731,129,0.13,F159009,C22134,2024-02-12,"Excellent service, highly recommend!",0.0,3,Language
160,2020-07-06,47931,165,-0.01,F160001,C59662,2024-02-20,"Employee was rude, and the issue took too long to resolve.",-0.62,4,Politeness
160,2020-07-06,47931,165,-0.01,F160002,C8850,2022-05-21,"Had a great experience, but communication could be better.",0.72,4,None
160,2020-07-06,47931,165,-0.01,F160003,C36858,2022-04-28,It took too long to resolve the issue.,-0.8,3,Time Management
160,2020-07-06,47931,165,-0.01,F160004,C10922,2022-12-09,"Had a great experience, but communication could be better.",0.52,4,None
160,2020-07-06,47931,165,-0.01,F160005,C72868,2022-07-09,"Employee was rude, and the issue took too long to resolve.",-0.59,3,None
160,2020-07-06,47931,165,-0.01,F160006,C12292,2022-05-29,"Had a great experience, but communication could be better.",0.56,4,None
160,2020-07-06,47931,165,-0.01,F160007,C7238,2024-06-30,"Communication was unclear, but the problem was solved eventually.",0.13,5,Technical Knowledge
160,2020-07-06,47931,165,-0.01,F160008,C18240,2024-02-07,"Communication was unclear, but the problem was solved eventually.",0.0,3,Politeness
161,2020-09-15,46178,138,0.1,F161001,C12794,2023-08-27,"Employee was rude, and the issue took too long to resolve.",-0.95,4,Empathy
161,2020-09-15,46178,138,0.1,F161002,C52663,2023-08-10,Employee was very helpful and resolved the issue in no time.,0.4,5,Language
161,2020-09-15,46178,138,0.1,F161003,C49516,2022-02-01,"Satisfied with the service, but there’s room for improvement in tone.",-0.05,3,Empathy
161,2020-09-15,46178,138,0.1,F161004,C59972,2021-10-26,"Had a great experience, but communication could be better.",0.88,2,None
161,2020-09-15,46178,138,0.1,F161005,C42144,2023-12-09,"Excellent service, highly recommend!",0.22,2,Clarity of Explanation
162,2024-09-10,47130,345,0.43,F162001,C21352,2024-09-10,"Communication was unclear, but the problem was solved eventually.",0.16,5,Patience
162,2024-09-10,47130,345,0.43,F162002,C58456,2024-09-22,"Great service, solved my issue quickly!",0.49,5,Listening Skills
162,2024-09-10,47130,345,0.43,F162003,C99418,2024-09-11,"Had a great experience, but communication could be better.",0.77,5,None
162,2024-09-10,47130,345,0.43,F162004,C3389,2024-09-15,"Great service, solved my issue quickly!",0.29,5,Behavior
163,2021-06-08,46020,221,0.19,F163001,C44092,2024-06-26,"Satisfied with the service, but there’s room for improvement in tone.",0.32,1,None
163,2021-06-08,46020,221,0.19,F163002,C36203,2024-07-09,"Excellent service, highly recommend!",0.23,4,Behavior
163,2021-06-08,46020,221,0.19,F163003,C77973,2023-01-01,"Communication was unclear, but the problem was solved eventually.",0.01,3,Clarity of Explanation
164,2021-11-29,54933,235,-0.35,F164001,C36325,2022-08-10,The employee needs to be more polite and resolve issues faster.,0.02,2,Voice Modulation
164,2021-11-29,54933,235,-0.35,F164002,C40775,2023-09-23,"Communication was unclear, but the problem was solved eventually.",0.2,4,Language
164,2021-11-29,54933,235,-0.35,F164003,C82036,2023-07-19,"Employee was rude, and the issue took too long to resolve.",-0.52,5,Language
164,2021-11-29,54933,235,-0.35,F164004,C56843,2023-03-06,"Employee was rude, and the issue took too long to resolve.",-0.68,1,Time Management
164,2021-11-29,54933,235,-0.35,F164005,C61315,2022-05-03,"Employee was rude, and the issue took too long to resolve.",-0.65,4,Behavior
164,2021-11-29,54933,235,-0.35,F164006,C71931,2024-01-07,It took too long to resolve the issue.,-0.5,3,Politeness
165,2021-07-25,46041,431,0.44,F165001,C8918,2021-12-05,"Communication was unclear, but the problem was solved eventually.",0.03,5,Technical Knowledge
165,2021-07-25,46041,431,0.44,F165002,C94834,2022-03-28,"Had a great experience, but communication could be better.",0.85,2,None
165,2021-07-25,46041,431,0.44,F165003,C57947,2024-04-14,Employee was very helpful and resolved the issue in no time.,0.27,5,Technical Knowledge
165,2021-07-25,46041,431,0.44,F165004,C25504,2023-10-26,"Had a great experience, but communication could be better.",0.85,3,None
165,2021-07-25,46041,431,0.44,F165005,C58398,2023-08-13,Employee was very helpful and resolved the issue in no time.,0.02,1,None
165,2021-07-25,46041,431,0.44,F165006,C6661,2022-12-30,"Had a great experience, but communication could be better.",0.82,5,None
165,2021-07-25,46041,431,0.44,F165007,C79063,2024-08-11,"Had a great experience, but communication could be better.",0.58,5,None
165,2021-07-25,46041,431,0.44,F165008,C80226,2023-04-24,"Communication was unclear, but the problem was solved eventually.",-0.03,3,Empathy
165,2021-07-25,46041,431,0.44,F165009,C1951,2022-07-29,"Communication was unclear, but the problem was solved eventually.",0.25,5,Language
165,2021-07-25,46041,431,0.44,F165010,C38587,2022-02-10,"The service was good, but the employee could improve voice modulation.",0.79,4,None
166,2020-11-14,56178,258,0.3,F166001,C87071,2024-03-19,The employee needs to be more polite and resolve issues faster.,0.11,2,Patience
166,2020-11-14,56178,258,0.3,F166002,C46108,2021-10-26,"Great service, solved my issue quickly!",0.16,4,Listening Skills
